ENSG00000177084	107591.76426	4.03955376375	4.85691859328	4.380886326	94206.6863304	293228.310412	67479.2729114	71142.3966493	2.89379369042	3.05796808484
ENSG00000076242	147678.799328	7.0753903685	6.66653169248	7.99097671728	171838.158094	70241.1107173	225476.963391	236973.444795	9.66939603591	10.186010948
ENSG00000168036	1375608.56418	77.3454651937	62.0978646312	108.071080291	2323963.14462	2936172.86487	2743896.21267	2301484.06701	117.669755538	98.9264511198
ENSG00000148400	535881.439755	8.19760157062	24.190815593	6.5690781325	141261.616271	1030688.87721	211933.104357	330832.51654	9.088578666	14.220427265
ENSG00000139687	227182.294885	9.06640037926	10.2554867436	15.9512966773	343017.072532	50733.8465289	378655.81013	804094.047576	16.2383461901	34.5629898697
ENSG00000146648	546955.973768	15.2926943242	24.6907433572	23.1166021723	497099.976539	70086.9490444	81203.0715449	127204.089407	3.48232762359	5.4677107321
ENSG00000116990	549868.616971	6.42132385572	24.8222261991	7.19668431483	154757.674912	37693.0070426	54547.44981	29478.5761387	2.33922298327	1.26710019994
ENSG00000251562	174611.41053	53.0293294381	7.88232642372	14.1090459119	303401.267173	364459.131314	773246.319703	521390.068626	33.160038995	22.4113083717
ENSG00000163629	144187.44608	14.9553690265	6.50892466163	8.58400011543	184590.547702	40193.7014862	10364.1825695	57646.9456674	0.444459533009	2.47788278638
ENSG00000182872	576530.449683	16.7073090337	26.0257974196	16.8511794264	362368.173102	1431911.1057	402327.015039	563804.748755	17.2534665442	24.2344510302
ENSG00000115808	274140.653157	8.72153528078	12.3752858283	6.75986795323	145364.365226	45280.1192834	131896.690353	172135.358583	5.65628220136	7.39902586377
